agents,solveDynamic,solveStaticOverlap,solveStaticNonOverlap,solveStaticNoPool,solveGreedyDynamic,maxUtil,solveNN,solveIndModel,solveConicGibbsGreedyDynamic
"[(0, 0.8347537695431841, 0.5503288159032593), (1, 0.5982975743657531, 0.609871632197599), (2, 0.5815303713674563, 0.2628278906529684)]",0.8242737717817891,0.8242737717817891,0.824273771781789,0.824273771781789,0.8242737717817891,0.9771161726389348,0.8242737717817891,0.7452357004774514,0.5685203802359889
"[(0, 0.636694076193038, 0.35500295316788844), (1, 0.7296361020263419, 0.2900412709114176), (2, 0.9483253688449, 0.8419322180368396)]",1.0519783079144172,1.02445395852522,1.0244539585252197,1.0244539585252197,1.0519783079144172,1.2360785408597927,0.9765992352082576,0.5654431388248604,0.9653045480457451
"[(0, 0.13588703364934906, 0.28919183612531085), (1, 0.3816806334429733, 0.7618366559964035), (2, 0.6257375563963631, 0.9742634231007935)]",0.9220955815230064,0.9004115110982303,0.9004115110982303,0.9004115110982303,0.9220955815230064,0.9397089318649074,0.9220955815230064,0.8280100514072327,0.7871511916547436
"[(0, 0.36889539678217176, 0.32837767621193803), (1, 0.7516462685885771, 0.8464218840405291), (2, 0.3714343123128465, 0.6620695068258672)]",0.9122419546530264,0.8821251827619484,0.8821251827619484,0.8821251827619484,0.9122419546530264,1.0032621959225587,0.9122419546530264,0.299271877383948,0.8511599492194047
"[(0, 0.8795341097218973, 0.695960073569744), (1, 0.5611183971983247, 0.18409533841601355), (2, 0.04398602395917817, 0.5552482332030029)]",0.7154199049328276,0.7154199049328276,0.7154199049328276,0.7154199049328276,0.7154199049328276,0.7398430670217863,0.7154199049328276,0.7028185604750102,0.6896888323651842
"[(0, 0.01904763468791182, 0.5729613588016016), (1, 0.2681173164048082, 0.06051914732823371), (2, 0.8425283025266112, 0.13717762140247247)]",0.1318022598776165,0.1318022598776165,0.1318022598776165,0.1318022598776165,0.1318022598776165,0.1427158185303589,0.1264895871576057,0.0716551778912081,0.1392153752631714
"[(0, 0.20024074686556548, 0.07786619454706611), (1, 0.3413310983523483, 0.80082587170793), (2, 0.9314805023043022, 0.9135566597197045)]",1.1243069906581955,1.1243069906581953,1.1243069906581953,1.1243069906581953,1.1243069906581955,1.1398989756098794,1.1006779824260264,0.9586303684656622,0.9418829610227215
"[(0, 0.7638172181700229, 0.9873102812173382), (1, 0.9225040657847967, 0.2710032360706469), (2, 0.05943247508211358, 0.9347700401436817)]",1.039703785979354,1.0199439840673894,1.0097853736377518,1.0041261795860992,1.039703785979354,1.059681876704445,1.039703785979354,1.0041102943449929,1.000497004601535
"[(0, 0.7789083064981028, 0.37462437621934463), (1, 0.529972926496087, 0.14794533434747215), (2, 0.49361624501516554, 0.43805700561256244)]",0.5080300926669783,0.5080300926669783,0.5080300926669783,0.5080300926669783,0.5080300926669783,0.5864371144725501,0.5080300926669783,0.3626569309124447,0.35006002039761475
"[(0, 0.09496917176143083, 0.5498455049135574), (1, 0.9989219056174238, 0.5298479454037475), (2, 0.19509864944733446, 0.35608998065658226)]",0.5987493936180148,0.5987493936180148,0.5987493936180148,0.5987493936180148,0.5987493936180148,0.6509677658164011,0.5660866730538938,0.3432387971664878,0.587460140417553
"[(0, 0.6414999635222457, 0.5230650067830092), (1, 0.6021363724277301, 0.921759225686447), (2, 0.8971409398346923, 0.5766501340015356)]",1.229111933889052,1.229111933889052,1.1324609222065072,1.0723611995805695,1.229111933889052,1.4079073823516333,1.2102381242621232,1.0059367365927991,0.9586213992044692
"[(0, 0.47841791300085734, 0.7488641779850652), (1, 0.3578351780122412, 0.6354641564660207), (2, 0.13812132801934018, 0.7543025847989708)]",0.5959979879523539,0.5959979879523539,0.5959979879523539,0.5856614667021347,0.5959979879523539,0.6898467414429895,0.4362906572796759,0.5882573374630834,0.4526082833872379
"[(0, 0.8974081105987085, 0.7742956685867254), (1, 0.015281645861116577, 0.33120986166965893), (2, 0.6387434786525721, 0.6528080200826871)]",1.1118360786310908,1.1118360786310908,1.1118360786310908,1.1118360786310908,1.1118360786310908,1.1168975104428358,1.1118360786310908,0.7306953314098661,0.7776302535985592
"[(0, 0.4308551820772516, 0.6317247991487103), (1, 0.3511324487332712, 0.15522722524642252), (2, 0.12656002959599622, 0.49363838951535666)]",0.3346567925467162,0.3346567925467162,0.3346567925467162,0.3346567925467162,0.3346567925467162,0.3891621082575636,0.2721819033599327,0.3200945053013933,0.323932854282816
"[(0, 0.6236221020506889, 0.008522086650188165), (1, 0.04222584079709413, 0.10935773725438669), (2, 0.43173448393731584, 0.8612258228794191)]",0.3771354477849846,0.3771354477849846,0.3771354477849846,0.3771354477849846,0.3771354477849846,0.3817531701882188,0.3771354477849846,0.0496118945265066,0.37241176102023776
"[(0, 0.7699926313182011, 0.6047269784345773), (1, 0.156998515719455, 0.5103984626941205), (2, 0.5078431699768003, 0.0359443066951487)]",0.5457671184224138,0.5457671184224138,0.5457671184224138,0.5457671184224138,0.5457671184224138,0.5640211890770964,0.5457671184224138,0.5189143763658844,0.5264159065204167
"[(0, 0.8611438584083226, 0.766687986441547), (1, 0.9147582685321493, 0.7569269340607533), (2, 0.4114191295636138, 0.839868905767848)]",1.511830622460775,1.511830622460775,1.511830622460775,1.3526338224463446,1.511830622460775,1.6981719566048974,1.427828531582668,1.191087377660485,1.076295093995259
"[(0, 0.16881256817627643, 0.004802488692014717), (1, 0.694937341820403, 0.6789155440950461), (2, 0.46523722869220374, 0.22276940978275472)]",0.5754443863786907,0.5754443863786907,0.5754443863786907,0.5754443863786907,0.5754443863786907,0.5762551068284272,0.5754443863786907,0.0011830947459299,0.5551432008342999
"[(0, 0.978287050254191, 0.3112741151054682), (1, 0.7367156236139666, 0.22362175543287377), (2, 0.6448837178688185, 0.3576903126302059)]",0.5351840945416392,0.5351840945416392,0.5351840945416392,0.5351840945416392,0.5351840945416392,0.6999297355490187,0.5351840945416392,0.4319078971187253,0.36235969614464714
"[(0, 0.12109661323359788, 0.6591156419250336), (1, 0.9834929245024702, 0.22987243099590937), (2, 0.870346141139157, 0.9435941446986127)]",1.0518920516083252,1.0473314320626002,1.0473314320626002,1.0473314320626002,1.0518920516083252,1.1271481040290103,1.034579314216865,0.216889454602735,1.0207011910293402
"[(0, 0.6643551881376283, 0.05665266531152757), (1, 0.6372797893178901, 0.9369147761437087), (2, 0.7538072452086486, 0.9985523175154181)]",1.3841405178141897,1.34979282281269,1.34979282281269,1.34979282281269,1.3841405178141897,1.3874303149342275,1.3841405178141897,1.299176451236726,1.3576060369264842
"[(0, 0.3224794516479512, 0.4963687176863256), (1, 0.6947373560457941, 0.4168947500081205), (2, 0.39477159974878506, 0.19482797460629575)]",0.4497010682646969,0.4497010682646969,0.4497010682646969,0.4497010682646969,0.4497010682646969,0.52661361947584,0.4497010682646969,0.3484009581078394,0.35938354463304917
"[(0, 0.6369638873004683, 0.6127842259363554), (1, 0.4757732868133905, 0.9322611131836784), (2, 0.44625349158540506, 0.6787837754199614)]",1.0346491726010498,1.0346491726010498,0.97378339617263,0.8338663566165383,1.0346491726010498,1.1367759864292195,1.0346491726010498,0.888044441392944,0.8120314608025919
"[(0, 0.3420998919106041, 0.23885449674090886), (1, 0.4085638922149063, 0.3386354349094517), (2, 0.5187036582411105, 0.8714112941214253)]",0.5966801319676697,0.5903584374218968,0.5903584374218968,0.5903584374218968,0.5966801319676697,0.6720705349393234,0.572567648434315,0.4162359772249037,0.5679467294863877
"[(0, 0.12516054529766651, 0.3578854859638312), (1, 0.24476553489435027, 0.12506375925425872), (2, 0.4346797068575403, 0.5707706852591136)]",0.2928955767286624,0.2928955767286623,0.2928955767286624,0.2928955767286624,0.2928955767286624,0.3235068746584292,0.2481024341513089,0.145501847152061,0.25969790171315776
"[(0, 0.29047611878369073, 0.19885548991855406), (1, 0.8924266748167373, 0.7499269132453653), (2, 0.014579080701777158, 0.8348302877348361)]",0.7270175524535122,0.7270175524535122,0.7270175524535122,0.7270175524535122,0.7270175524535122,0.7391886105906862,0.678382185602882,0.1617457707659998,0.7195610357437576
"[(0, 0.6644735837799634, 0.05845474268682338), (1, 0.09806614878748321, 0.757049239951749), (2, 0.6705048562291066, 0.5595111867089153)]",0.4493958712073974,0.4493958712073974,0.4493958712073974,0.4493958712073974,0.4493958712073974,0.4882375035694465,0.4493958712073974,0.3497008581104815,0.4082792508605615
"[(0, 0.6664649866100827, 0.9934259433630815), (1, 0.7952476275074087, 0.7178019953349417), (2, 0.8659595527043883, 0.8846997536319141)]",1.9686964506388305,1.9686964506388305,1.917653263500663,1.4281978109743598,1.9686964506388305,1.9990281447845564,1.9248548014413407,1.0492577789295756,1.4950785726043745
"[(0, 0.49024823186058886, 0.7966503159493434), (1, 0.8882736895865994, 0.2731955265310113), (2, 0.7791199219906823, 0.5402925603242711)]",0.8303605905804855,0.8115091062573372,0.8115091062573372,0.8115091062573372,0.8303605905804855,1.0541815045875924,0.725908508230203,0.6339291611203225,0.6083247801042935
"[(0, 0.7507967035278008, 0.07213852191884917), (1, 0.3985953404763203, 0.95406252968886), (2, 0.9233825353137173, 0.9913621718022967)]",1.3436335420696477,1.3070821574220346,1.3045164638406443,1.2956913944699482,1.3436335420696477,1.349852758923988,1.3436335420696477,1.241750884166034,1.3177721058521887
"[(0, 0.6146867289458665, 0.33375898955338124), (1, 0.028486768899190773, 0.663682175671504), (2, 0.030020929420476183, 0.21387470715167312)]",0.2240633823057118,0.2240633823057118,0.2240633823057118,0.2240633823057118,0.2240633823057118,0.2304840997939372,0.2240633823057118,0.2170003645378341,0.21963550652728428
"[(0, 0.8034209288954416, 0.7403358835608547), (1, 0.8482545379561378, 0.7789868271348397), (2, 0.7385957717251016, 0.13573626556035667)]",1.2555804543902709,1.2555804543902709,1.2555804543902709,1.2555804543902709,1.2555804543902709,1.3558346862029056,1.2555804543902709,1.0839998303385066,1.0081482324293327
"[(0, 0.3439217363799285, 0.3022279660572431), (1, 0.4904624183868985, 0.6474020042470597), (2, 0.03290483809035338, 0.3779546193037172)]",0.4214691195405192,0.4214691195405192,0.4214691195405192,0.4214691195405192,0.4214691195405192,0.4339056550942091,0.4214691195405192,0.1686729377690716,0.3962885938681978
"[(0, 0.9420424452496662, 0.4296404265274627), (1, 0.7192464040181716, 0.36383283638347697), (2, 0.4326357916022239, 0.3249483792575363)]",0.6664249772165882,0.6664249772165881,0.6664249772165881,0.6664249772165881,0.6664249772165882,0.807009276506532,0.6664249772165881,0.5948437048831219,0.5425197913428575
"[(0, 0.9977157773946671, 0.6796284937267932), (1, 0.1855652335949156, 0.8948489331915591), (2, 0.30385994465896404, 0.5596922410918694)]",0.9231997796118352,0.9231997796118352,0.9231997796118352,0.8481441243624211,0.9231997796118352,1.0141969756822735,0.9015899589313056,0.8694609719443864,0.8016275748684835
"[(0, 0.3744556038789779, 0.9453766839168654), (1, 0.5281060330222739, 0.8716363331492563), (2, 0.12359426944845686, 0.8886386049290473)]",0.8879449533026857,0.8879449533026857,0.8787272169601243,0.8143180032067303,0.8879449533026857,0.9241486423866316,0.8342362073755053,0.8167471511487567,0.7402491175675173
"[(0, 0.019524945769703095, 0.5177900636230842), (1, 0.26454117514262343, 0.77088674966315), (2, 0.8273558346210741, 0.7322179513538708)]",0.8097360809246819,0.8097360809246819,0.8097360809246819,0.8097360809246819,0.8097360809246819,0.8198459038370137,0.8097360809246819,0.6182822828524686,0.6358001933777244
"[(0, 0.2816148881273881, 0.8124432572505705), (1, 0.79468749461667, 0.18553133199145866), (2, 0.2727382893859658, 0.512030537562437)]",0.4035882655132441,0.3780479995334122,0.3780479995334121,0.3762355463936561,0.4035882655132441,0.5158858793218117,0.3422540883607475,0.3676011041311213,0.29824535311158823
"[(0, 0.9363452241947465, 0.1359396120236599), (1, 0.18064105104577577, 0.07086898313405188), (2, 0.7505152453171675, 0.894039015523894)]",0.798276317556275,0.7982763175562749,0.7982763175562749,0.7982763175562749,0.798276317556275,0.8110781651561554,0.7982763175562749,0.1800042809089098,0.7690037795275041
"[(0, 0.46201896841370127, 0.6130922941569058), (1, 0.32361030440611527, 0.08340173407763396), (2, 0.5650675255022058, 0.8892246932481178)]",0.7857322663179351,0.7857322663179351,0.7857322663179351,0.7857322663179351,0.7857322663179351,0.8127219268707961,0.7857322663179351,0.6001577632120045,0.5725280395109177
"[(0, 0.1322835139085513, 0.6915214442792675), (1, 0.703525067175751, 0.067160267222245), (2, 0.5937120210054718, 0.3187284794465052)]",0.2807098162765635,0.2807098162765635,0.2807098162765635,0.2807098162765635,0.2807098162765635,0.3279587477856348,0.2807098162765635,0.1685809089696509,0.24416211534989676
"[(0, 0.6552426201582048, 0.7938541830727394), (1, 0.7166546780390263, 0.34584632692450834), (2, 0.36985578523491847, 0.6089932445079065)]",0.8187992445829532,0.7680194830131962,0.7680194830131962,0.7680194830131962,0.8187992445829532,0.9932591576634286,0.7169257499965022,0.7640998998491919,0.7265610584702341
"[(0, 0.06989400538836787, 0.6999087581400316), (1, 0.4834724726940334, 0.9591605540094346), (2, 0.8909949385612728, 0.1934485380864125)]",0.638127149896044,0.6360893930645914,0.6360893930645914,0.6360893930645914,0.638127149896044,0.6850088195773967,0.6290502380209211,0.1254516850274042,0.6182548036464293
"[(0, 0.3600336925334905, 0.2927197374093188), (1, 0.0872780392100092, 0.03374443458730492), (2, 0.46062150730735485, 0.3102785451436624)]",0.2483099390861176,0.2483099390861176,0.2483099390861176,0.2483099390861176,0.2483099390861176,0.2512550871711481,0.2483099390861176,0.0788606033656773,0.1725554039586597
"[(0, 0.3836703231975145, 0.5722348855644739), (1, 0.593353151956104, 0.08862982184147439), (2, 0.6477545140873148, 0.9599768329156386)]",0.8614805166003213,0.8413788704297633,0.8413788704297633,0.8413788704297633,0.8614805166003213,0.8939676545767101,0.8614805166003213,0.6406541808761816,0.8339816873659651
"[(0, 0.505003699454108, 0.09807004898758143), (1, 0.3475018110151711, 0.007873539079057634), (2, 0.9508532306555468, 0.2540496693427693)]",0.2910896863859199,0.2910896863859198,0.2910896863859198,0.2910896863859198,0.2910896863859199,0.293825755474991,0.2910896863859198,0.038682720558959,0.2592411113118941
"[(0, 0.1146551335915339, 0.8066606605242318), (1, 0.7119237656356587, 0.14223035457429234), (2, 0.5834309028632825, 0.5546122939903999)]",0.4248351210381205,0.4248351210381205,0.4248351210381204,0.4248351210381204,0.4248351210381205,0.5173229068335612,0.3235779514218952,0.1122434079010332,0.4098601380313648
"[(0, 0.40641128857824027, 0.4283598570157251), (1, 0.31314478181350225, 0.24350945550273018), (2, 0.5559845347420225, 0.7372293633443857)]",0.5839784060421372,0.5839784060421372,0.5839784060421374,0.5839784060421374,0.5839784060421372,0.6602321213550645,0.5839784060421372,0.4171969005479901,0.5468688065625668
"[(0, 0.831117443839129, 0.24315771383076334), (1, 0.009235190093188295, 0.5745643705538293), (2, 0.6482255477999322, 0.7618886108264714)]",0.6959682796843092,0.6959682796843092,0.6959682796843093,0.6959682796843093,0.6959682796843092,0.701274490867147,0.6959682796843092,0.4212066910536298,0.6255212991035025
"[(0, 0.17598629148853784, 0.9323917916757608), (1, 0.3298445795981544, 0.9105373053935351), (2, 0.5054688420008944, 0.6971208247165517)]",0.7818118891996984,0.7818118891996984,0.7818118891996984,0.6527086507101507,0.7818118891996984,0.8167968243415211,0.7285956629237234,0.1999353280569057,0.6247244618050961
"[(0, 0.08107817355004754, 0.7386206855443137), (1, 0.6344581685201285, 0.32776250134714047), (2, 0.14240250113889463, 0.38166902335268316)]",0.270952728416641,0.270952728416641,0.270952728416641,0.2678376124444998,0.270952728416641,0.322188235977161,0.2079515963142829,0.2388849349088837,0.23962921797839004
"[(0, 0.04416745322885762, 0.16424010370512865), (1, 0.9305801376188855, 0.5967416249016043), (2, 0.5299666159302652, 0.24799222631449702)]",0.6867435043807587,0.6867435043807587,0.6867435043807587,0.6867435043807587,0.6867435043807587,0.6939975714794577,0.6867435043807587,0.0460028011691581,0.6150131890807
"[(0, 0.8543880651518392, 0.4164433552021056), (1, 0.9426304197055397, 0.30352194585545655), (2, 0.6907155645055175, 0.6044938731918499)]",0.7733375593583025,0.7733375593583024,0.7733375593583025,0.7733375593583025,0.7733375593583025,1.0594465785698737,0.7733375593583024,0.6498336663520882,0.6102152536999415
"[(0, 0.6899243388467223, 0.01317188649562906), (1, 0.11039040489589158, 0.3723681545301243), (2, 0.21942648162450162, 0.5956704332300161)]",0.1718117387203213,0.1718117387203213,0.1718117387203214,0.1718117387203214,0.1718117387203213,0.1808993438021823,0.1718117387203213,0.0818216958827723,0.16155796618751542
"[(0, 0.49151722255322583, 0.4028578839426198), (1, 0.7485674851615953, 0.8437730812651151), (2, 0.3015775131632642, 0.009418216948155589)]",0.8296326816888239,0.8296326816888238,0.8296326816888238,0.8296326816888238,0.8296326816888239,0.8324730041344807,0.8296326816888238,0.4524651253759214,0.8270932394387625
"[(0, 0.02235858946918834, 0.36424343197037856), (1, 0.5188285523472138, 0.5705223073329482), (2, 0.2693351174196281, 0.3615510983281386)]",0.3933816703167504,0.3933816703167504,0.3933816703167504,0.3933816703167504,0.3933816703167504,0.4015256396790243,0.3933816703167504,0.1417732120341869,0.37101865888187774
"[(0, 0.9681720033125077, 0.8329920578020732), (1, 0.12034335372951632, 0.6783976955549776), (2, 0.9873367139221045, 0.5193064397423054)]",1.319209903079397,1.319209903079397,1.319209903079397,1.319209903079397,1.319209903079397,1.400850556924858,1.319209903079397,0.9396573788434642,0.8740685189086121
"[(0, 0.09799335689663613, 0.9769301786939975), (1, 0.9546391018837759, 0.3538539702767657), (2, 0.3359388374379283, 0.21716010163603727)]",0.4509614522829856,0.4485876144035433,0.4368376819305569,0.4335355040468753,0.4509614522829856,0.506488016128388,0.4509614522829856,0.4280303294712917,0.3959227186975759
"[(0, 0.6766205273092115, 0.4628675226991036), (1, 0.18632682705585768, 0.7297433597122447), (2, 0.6339115966736663, 0.8569727550092784)]",0.8655713754043635,0.8564306347167382,0.8564306347167382,0.8564306347167382,0.8655713754043635,0.992401399497002,0.8116365515546733,0.651645645204187,0.8246492605853334
"[(0, 0.7238895753183293, 0.23603173816540168), (1, 0.2987204542052202, 0.875812991586951), (2, 0.5092680873557548, 0.08014517857032033)]",0.4324841693478864,0.4324841693478864,0.4324841693478864,0.4324841693478864,0.4324841693478864,0.4732995511491789,0.4324841693478864,0.2326123062407106,0.4077716845264002
"[(0, 0.6370004260586734, 0.4359621993508066), (1, 0.9932317819542266, 0.14630067539227865), (2, 0.9345906505274312, 0.01679618171764008)]",0.4230185872529198,0.4230185872529198,0.4230185872529198,0.4230185872529198,0.4230185872529198,0.438716141650786,0.4230185872529198,0.343729956841085,0.31783728085149765
"[(0, 0.6063896280045301, 0.5040562938611366), (1, 0.8444160972977092, 0.13279773663928351), (2, 0.9766498848464065, 0.8810226779021678)]",1.1795374116865984,1.1661052054480214,1.1661052054480217,1.1661052054480217,1.1795374116865984,1.2782417519509344,1.1795374116865984,0.4678437763359923,1.1185529595886863
"[(0, 0.1538906923104736, 0.07581873219013002), (1, 0.706588267657244, 0.8782933239533636), (2, 0.07806932571046965, 0.5700552869159506)]",0.6655209598262857,0.6650955901343464,0.6650955901343464,0.6650955901343464,0.6655209598262857,0.6767633873211879,0.6596791766864492,0.0368480287514125,0.660995428305663
"[(0, 0.3357478381511283, 0.2349688401960165), (1, 0.4121356262659147, 0.9499336615466172), (2, 0.8516638901169654, 0.06192899607692082)]",0.4782144592490669,0.470391784641279,0.470391784641279,0.470391784641279,0.4782144592490669,0.5231344743511877,0.4416035608685391,0.1708809345790089,0.47862992010767036
"[(0, 0.6249007861279223, 0.3042397545355989), (1, 0.467047825613235, 0.11825030789587443), (2, 0.18859857207945563, 0.12759461808875106)]",0.2453482109615256,0.2453482109615255,0.2453482109615256,0.2453482109615256,0.2453482109615256,0.2694123737380875,0.2453482109615255,0.2138051626319279,0.21557266759806074
"[(0, 0.8013330790617218, 0.8383016365751599), (1, 0.0893530307747763, 0.16361830375017772), (2, 0.37035423940875345, 0.9657355624644984)]",1.0294230913257774,1.0294230913257774,1.0294230913257774,1.0294230913257774,1.0294230913257774,1.0440428826560837,1.0294230913257774,0.6957602780026163,0.965502098093255
"[(0, 0.986115927934367, 0.1762458364585262), (1, 0.002749663572566563, 0.5108156713765098), (2, 0.8271190845327532, 0.7685632814967372)]",0.8094921843609383,0.8094921843609383,0.8094921843609383,0.8094921843609383,0.8094921843609383,0.8108967556048184,0.8094921843609383,0.4424268266176864,0.7528384496315839
"[(0, 0.9276996217522194, 0.9320749485863692), (1, 0.30854791766981704, 0.009599857606739537), (2, 0.9429953520737676, 0.9839196314182806)]",1.7925172164898673,1.7925172164898673,1.7925172164898673,1.7925172164898673,1.7925172164898673,1.7954792325643534,1.7925172164898673,0.8682493699707248,1.7313464531993485
"[(0, 0.5112773197213505, 0.4873060331558562), (1, 0.8459991221818747, 0.42598346017206423), (2, 0.17927670756635206, 0.4422966050335395)]",0.6095301558855336,0.6095301558855336,0.6095301558855336,0.6095301558855336,0.6095301558855336,0.6888236350037218,0.6095301558855336,0.42476466669552,0.4862794890634032
"[(0, 0.2801881558899929, 0.8513483272322229), (1, 0.00871507647903269, 0.9028850802170116), (2, 0.29460423816060377, 0.6775643686364269)]",0.4381510524541318,0.4381510524541318,0.4381510524541318,0.4381510524541318,0.4381510524541318,0.4460197649800006,0.4084781963550883,0.2728204573315287,0.3248389797114066
"[(0, 0.5232834697167899, 0.12976845841295803), (1, 0.9534025178755388, 0.6810781200953673), (2, 0.6673722173028264, 0.5609126584199122)]",1.0236791191317811,1.0236791191317811,1.0236791191317811,1.0236791191317811,1.0236791191317811,1.0915848083099131,1.0236791191317811,0.1521697468887448,0.8894968314987056
"[(0, 0.7084148157880137, 0.9960515881349861), (1, 0.9718594205716541, 0.4307062936936553), (2, 0.8518908123995008, 0.7016877902849963)]",1.5981189716612998,1.5981189716612996,1.5091104689400665,1.303379084040701,1.5981189716612998,1.7219650530663813,1.5935758251989094,1.1247271923996505,1.3785833929633466
"[(0, 0.7214613773127275, 0.5323319407890615), (1, 0.6898162442702999, 0.7511989874913472), (2, 0.33474443415360067, 0.5047894821393926)]",0.9022461994401668,0.9022461994401668,0.9022461994401668,0.9022461994401668,0.9022461994401668,1.071221669005607,0.9022461994401668,0.6599056319239887,0.6238814325578192
"[(0, 0.633258290461224, 0.23967011993613974), (1, 0.6712097289588549, 0.879233816364632), (2, 0.22391629911048694, 0.47565189512325656)]",0.7472670622700917,0.7419233819989606,0.7419233819989606,0.7419233819989606,0.7472670622700917,0.8484295940198496,0.7235943250897399,0.2932144815871803,0.7384920243376201
"[(0, 0.12040164952652377, 0.9408698796225459), (1, 0.7124083482656633, 0.2200821935883155), (2, 0.6649380524284606, 0.3234993569342569)]",0.4034180672043642,0.4034180672043642,0.395822866171195,0.37189542437866,0.4034180672043642,0.4851777098750364,0.2055460290199688,0.1190807135034598,0.28912845888703315
"[(0, 0.9038691263662044, 0.5334128492202154), (1, 0.2306998028752696, 0.3368428461326667), (2, 0.6350771691463722, 0.945617988691997)]",1.09565339140171,1.0826758013695836,1.0826758013695836,1.0826758013695836,1.09565339140171,1.160385379572335,1.0826758013695836,0.652258043818461,0.794766570840842
"[(0, 0.6584701439402201, 0.06629019437844408), (1, 0.3619392870821949, 0.20221313531060747), (2, 0.15232289787542386, 0.2025142149765744)]",0.1168389918671759,0.1168389918671759,0.1168389918671759,0.1168389918671759,0.1168389918671759,0.1476865439533743,0.0,0.0315307235009967,0.07650607391173386
"[(0, 0.39777910945123685, 0.008361404907441083), (1, 0.4876846742595151, 0.6718911206226873), (2, 0.7620202827493322, 0.5252975034735231)]",0.7279583544231483,0.7279583544231483,0.7279583544231483,0.7279583544231483,0.7279583544231483,0.7312843466209914,0.7279583544231483,0.443919581270461,0.4384314703257968
"[(0, 0.6085773260916932, 0.0031908080048462795), (1, 0.49482370058986924, 0.2551753460025562), (2, 0.42578545713901195, 0.06352371781288291)]",0.1533142842364131,0.153314284236413,0.1533142842364131,0.1533142842364131,0.1533142842364131,0.1552561376400744,0.1464124353865799,0.0151104205679672,0.13223194856707815
"[(0, 0.5757570321261856, 0.8842732347597316), (1, 0.2462113449383715, 0.6047939595445072), (2, 0.34864621923181205, 0.27949475396615775)]",0.6929149029098511,0.658033667423941,0.658033667423941,0.658033667423941,0.6929149029098511,0.7554784566893674,0.6929149029098511,0.6524377747489308,0.6349221424456987
"[(0, 0.5560472273022866, 0.14577523070809617), (1, 0.5649684557231073, 0.24137023098803312), (2, 0.9466720833672473, 0.5991513137471952)]",0.7035663890961192,0.7035663890961192,0.7035663890961192,0.7035663890961192,0.7035663890961192,0.7846243019407073,0.7035663890961192,0.2876783104344924,0.6559627053438173
"[(0, 0.303157451489672, 0.9138718854613573), (1, 0.51441179175989, 0.2616035754945657), (2, 0.8122697056514727, 0.0974998319023761)]",0.4189622026621974,0.4116190357854797,0.4116190357854797,0.4116190357854797,0.4189622026621974,0.4908151955458908,0.4000286062563155,0.2799615388681769,0.38064137048989255
"[(0, 0.4278423038404159, 0.8874510151532898), (1, 0.7521959307293988, 0.7522043999644061), (2, 0.2577589960728849, 0.578869336948587)]",0.9814168958203148,0.97460667126605,0.9454941755986748,0.9454941755986748,0.9814168958203148,1.094702954747919,0.9510123990703804,0.9313082345840534,0.9011534610049408
"[(0, 0.4866367979652937, 0.6601144979038851), (1, 0.56902553815563, 0.03658753939169013), (2, 0.17115616844446824, 0.8544779933348731)]",0.467485184909729,0.467485184909729,0.4674851849097289,0.4674851849097289,0.467485184909729,0.4883044292018757,0.3709439813080997,0.3428442054629314,0.38636161208053976
"[(0, 0.04466627092672937, 0.700237688632985), (1, 0.3522687294072363, 0.5652932776672346), (2, 0.11467720245726287, 0.4659857435398599)]",0.2525730861204074,0.2525730861204074,0.2525730861204074,0.2525730861204074,0.2525730861204074,0.2838500924339951,0.2293432537426773,0.0681484443361065,0.2383317164655484
"[(0, 0.7050415555578831, 0.003377147797601898), (1, 0.07177315614131363, 0.20422325323748225), (2, 0.8365617673049169, 0.4463381598373337)]",0.3880471872514452,0.3880471872514452,0.3880471872514452,0.3880471872514452,0.3880471872514452,0.3904282167880153,0.3757704693457145,0.0849480309539794,0.358358160325335
"[(0, 0.932349124775091, 0.356614683369327), (1, 0.5290438232973756, 0.8326045834847899), (2, 0.8280187972621609, 0.7957118731657556)]",1.231561494534257,1.2315614945342568,1.231561494534257,1.0993487003276423,1.231561494534257,1.4318380882489803,1.1193507657521875,1.0680223534118696,1.160686990386588
"[(0, 0.37658967301299373, 0.6380513335952954), (1, 0.7872826376921567, 0.6081942808556321), (2, 0.35123178300987046, 0.6814864467507978)]",0.7952945513099812,0.7952945513099811,0.7952945513099812,0.7191043407454633,0.7952945513099812,0.9584640405348072,0.7181804974506503,0.5457957915851166,0.6814939357625303
"[(0, 0.7293819569715806, 0.6146656510800871), (1, 0.2847629220125253, 0.8283813552541794), (2, 0.9778686252070232, 0.31232556141807266)]",0.8217931874701532,0.8217931874701532,0.8217931874701532,0.7537394028289071,0.8217931874701532,0.989631698091783,0.7269505457757998,0.7191996138940516,0.6526921248759614
"[(0, 0.6346040122940343, 0.0256248140095493), (1, 0.2585776379823669, 0.16158908900936075), (2, 0.9075935103420645, 0.015363679039209432)]",0.0580449347445113,0.0580449347445113,0.0580449347445113,0.0580449347445113,0.0580449347445113,0.0719889101354762,0.0302055851757132,0.0201532521691957,0.044264179390905815
"[(0, 0.2337997000216402, 0.21385784989365042), (1, 0.25736283820092754, 0.5609433918128276), (2, 0.2547188492778778, 0.4442249162895703)]",0.2575184428848451,0.2575184428848451,0.2575184428848451,0.2575184428848451,0.2575184428848451,0.3075183440372536,0.2575184428848451,0.1604388228529208,0.21081007170123767
